gene,Ensembl_ID,lfc_DEG1,padj_DEG1,lfc_DEG2,padj_DEG2,lfc_DEG3,padj_DEG3,lfc_DEG4,padj_DEG4
Spint1,ENSMUSG00000027315,3.26086179207807,0.0027837794902009,NA,NA,NA,NA,NA,NA
Gfra4,ENSMUSG00000027316,-2.58460426356754,2.30229992602387e-61,NA,NA,NA,NA,NA,NA
Angpt4,ENSMUSG00000027460,2.23807669343598,1.87930684779652e-10,NA,NA,NA,NA,NA,NA
Mylk2,ENSMUSG00000027470,2.42302765361624,9.91226717015847e-16,NA,NA,2.38197663148929,1.19929848725048e-14,NA,NA
Wisp2,ENSMUSG00000027656,3.5864636715621,2.24335438100144e-25,NA,NA,3.1291449698572,5.35484574883989e-19,NA,NA
Slc7a11,ENSMUSG00000027737,6.81679817243415,1.19340969302464e-47,-2.50406033796075,3.50952269411403e-17,4.3127378344734,1.02607909122459e-18,NA,NA
Trpc4,ENSMUSG00000027748,-2.50716994867625,7.83485153651474e-08,NA,NA,NA,NA,NA,NA
Postn,ENSMUSG00000027750,2.99842579650536,6.3830193197039e-70,NA,NA,3.23148233776348,8.3737207212436e-80,NA,NA
Sucnr1,ENSMUSG00000027762,2.38395931111943,8.93111287226398e-07,NA,NA,2.06560549901878,5.06163423904358e-05,NA,NA
Il12a,ENSMUSG00000027776,-2.60620276342951,9.96126831930122e-05,2.01474939498161,0.00412937383430152,NA,NA,NA,NA
Mme,ENSMUSG00000027820,-2.23858488369331,2.38370452580933e-26,NA,NA,NA,NA,NA,NA
Vmn2r1,ENSMUSG00000027824,5.00819468507253,1.43192289578305e-05,-4.8429722748912,4.25952841669847e-06,NA,NA,NA,NA
Ptx3,ENSMUSG00000027832,3.50221077198944,7.49291462959557e-18,NA,NA,NA,NA,NA,NA
Hsd3b1,ENSMUSG00000027871,4.18314263366624,0.000269599293199473,NA,NA,NA,NA,NA,NA
Tchhl1,ENSMUSG00000027908,3.44055320206516,4.87573835576241e-06,NA,NA,NA,NA,NA,NA
Sfrp2,ENSMUSG00000027996,3.81100993933758,9.73650938897281e-66,NA,NA,4.19432385561696,2.58546095454538e-78,NA,NA
Lrat,ENSMUSG00000028003,-5.44998650008155,5.44482513407178e-27,NA,NA,-3.81455159589367,6.97203878790005e-19,NA,NA
Egf,ENSMUSG00000028017,-2.01485073215362,3.34328703952949e-20,NA,NA,NA,NA,NA,NA
Dkk2,ENSMUSG00000028031,-2.14013867358111,0.000221749386084115,NA,NA,NA,NA,NA,NA
Ptgfr,ENSMUSG00000028036,-2.21246439855475,5.62015375457582e-21,NA,NA,NA,NA,NA,NA
Abca4,ENSMUSG00000028125,-2.21190533618211,7.27165050985536e-21,NA,NA,NA,NA,NA,NA
Cth,ENSMUSG00000028179,2.16369588479809,3.22869518604102e-12,-2.05189720058621,6.1393944148269e-12,NA,NA,NA,NA
Atp6v0d2,ENSMUSG00000028238,3.02238683751586,3.03754260438853e-14,NA,NA,2.19660712487675,2.30838803372966e-07,NA,NA
Clca3a2,ENSMUSG00000028262,-3.89320763040121,0.000416794514194757,3.06739470931441,0.00901309800152376,NA,NA,NA,NA
Aldob,ENSMUSG00000028307,-2.96172404745278,2.99029400532251e-12,NA,NA,-2.66008043681382,7.49327029434518e-10,NA,NA
Nr4a3,ENSMUSG00000028341,3.08275544597128,1.30809301085424e-12,-2.66546102385287,2.51545856581777e-10,NA,NA,NA,NA
Brinp1,ENSMUSG00000028351,-2.42336106117748,0.00549072869579101,NA,NA,NA,NA,NA,NA
Tnc,ENSMUSG00000028364,3.72147936848892,1.15480278033692e-20,NA,NA,2.83266661466613,5.74795653951772e-12,NA,NA
Svep1,ENSMUSG00000028369,3.14941540212374,1.0766528463924e-132,NA,NA,2.76885600903491,4.03854663520787e-101,NA,NA
Pappa,ENSMUSG00000028370,3.11452642390045,1.8008397033934e-39,NA,NA,NA,NA,NA,NA
Slc46a2,ENSMUSG00000028386,-5.34620262467578,7.98124369287387e-07,3.38633063077584,0.00446184161814434,NA,NA,NA,NA
Car9,ENSMUSG00000028463,2.09772403916948,8.99652015128822e-05,NA,NA,NA,NA,NA,NA
Slc6a9,ENSMUSG00000028542,2.72789082800857,1.93598342321032e-63,NA,NA,NA,NA,NA,NA
Angptl3,ENSMUSG00000028553,-2.05297425235144,1.8264532125891e-14,NA,NA,NA,NA,NA,NA
Pramef12,ENSMUSG00000028591,5.06950356286162,5.20393428484632e-05,NA,NA,4.24852384976827,0.00144398963141717,NA,NA
Lrp8,ENSMUSG00000028613,3.10809857303538,9.24045797903485e-21,NA,NA,2.68103776628084,4.14468306180007e-15,NA,NA
Col9a2,ENSMUSG00000028626,3.75507500165907,5.37259664299226e-34,NA,NA,3.69216783888632,5.10907197236215e-32,NA,NA
Pla2g2f,ENSMUSG00000028749,-3.2885233263374,0.00319701420395395,NA,NA,NA,NA,NA,NA
Cnksr1,ENSMUSG00000028841,2.37499333048287,2.16871499120062e-27,NA,NA,NA,NA,NA,NA
Fgr,ENSMUSG00000028874,2.77289209904862,4.19667599282376e-10,NA,NA,2.29115203604236,8.01255193689735e-07,NA,NA
Sesn2,ENSMUSG00000028893,2.937836068531,4.13098337617751e-43,NA,NA,NA,NA,NA,NA
Car6,ENSMUSG00000028972,7.26204679424277,1.93936109486151e-13,-4.19241862659705,5.1751326360765e-19,3.06962816764572,0.00863896515186732,NA,NA
Nppb,ENSMUSG00000029019,3.97143799950941,2.50569514033434e-35,NA,NA,2.62001723666977,1.85605211003515e-15,NA,NA
Slc30a3,ENSMUSG00000029151,4.48771566737365,6.05882630892198e-22,-2.95222309121539,2.7677615187866e-16,NA,NA,3.11604041979452,6.90784359347294e-05
Yipf7,ENSMUSG00000029158,-2.21452195802092,8.62751119794435e-104,NA,NA,NA,NA,NA,NA
Cgref1,ENSMUSG00000029161,2.03909976922152,3.58135272501931e-27,NA,NA,NA,NA,NA,NA
Uchl1,ENSMUSG00000029223,2.69604696505186,8.75701776960637e-89,NA,NA,2.25665893645586,5.42816660918186e-61,NA,NA
Spp1,ENSMUSG00000029304,2.03431319904743,7.65216547485494e-08,NA,NA,NA,NA,NA,NA
Crybb1,ENSMUSG00000029343,-3.48727026171623,4.46642035963092e-32,2.43729131836796,1.72283116498009e-15,NA,NA,NA,NA
Nos1,ENSMUSG00000029361,4.05116929047502,2.06790003191409e-23,NA,NA,2.09845459850936,1.74188869487963e-06,NA,NA
Ereg,ENSMUSG00000029377,5.37228344224233,2.08654366839844e-25,-2.539330355969,4.19061974214913e-11,2.83295308627333,3.34157852456846e-07,NA,NA
Ift81,ENSMUSG00000029469,-2.2209165252503,3.48390503717325e-99,NA,NA,NA,NA,NA,NA
Dhx37,ENSMUSG00000029480,2.02125278812422,5.12972611875725e-98,NA,NA,NA,NA,NA,NA
Sds,ENSMUSG00000029597,-3.20411562406934,5.86774176760686e-06,NA,NA,NA,NA,NA,NA
Rasal1,ENSMUSG00000029602,5.05540919369434,4.62189297109993e-16,-4.22787196025654,1.02001280313989e-20,NA,NA,NA,NA
Eln,ENSMUSG00000029675,2.385941220567,6.86684734220889e-12,NA,NA,2.33355037655078,4.69907557608e-11,NA,NA
Asb15,ENSMUSG00000029685,-2.31818693374999,6.51813962312029e-124,NA,NA,NA,NA,NA,NA
Asns,ENSMUSG00000029752,6.2858105013418,6.10838466187843e-194,-2.03641680481232,1.04669230707451e-26,4.24939369652949,2.65862998197835e-87,2.26285458000776,3.3910245627096e-24
Ccdc136,ENSMUSG00000029769,2.21485212526795,1.65574732077262e-47,NA,NA,NA,NA,NA,NA
Gars,ENSMUSG00000029777,2.52304837459655,2.53974945802392e-153,NA,NA,NA,NA,NA,NA
Gpnmb,ENSMUSG00000029816,3.58485306600185,1.27630449852074e-23,NA,NA,2.64410398477378,7.75446594255636e-13,NA,NA
Gsdme,ENSMUSG00000029821,2.46345280911252,2.33364489232559e-15,NA,NA,2.03638725853562,4.04496859428664e-10,NA,NA
Nfe2l3,ENSMUSG00000029832,2.74943571335771,0.00636879933975863,NA,NA,NA,NA,NA,NA
Slc13a4,ENSMUSG00000029843,3.52477937473357,1.47106260110463e-26,NA,NA,3.38595641583344,7.78629131267025e-24,NA,NA
Clcn1,ENSMUSG00000029862,-4.95996897403218,8.620200837086e-103,2.04356388486773,2.34710036046215e-17,-2.91640508916444,8.95811791917453e-48,NA,NA
Slc6a12,ENSMUSG00000030109,2.91979536802355,0.00133015892541309,-2.92747426158233,0.000638350575618163,NA,NA,NA,NA
Mfap5,ENSMUSG00000030116,2.16722629077401,4.74600228288692e-57,NA,NA,NA,NA,NA,NA
Rasgef1a,ENSMUSG00000030134,2.68219460284295,2.45378906484595e-18,NA,NA,NA,NA,NA,NA
Clec4e,ENSMUSG00000030142,3.46280860705343,0.000328857893014624,NA,NA,NA,NA,NA,NA
Clec4d,ENSMUSG00000030144,4.50077447299008,6.66757463355556e-35,NA,NA,3.16729422032224,7.55149299304487e-17,NA,NA
Olr1,ENSMUSG00000030162,4.38118818267054,1.38630142815251e-07,-2.55968213423929,8.33822536057669e-06,NA,NA,NA,NA
Bcl2l14,ENSMUSG00000030200,4.53257185120493,0.000592265063759367,NA,NA,4.22338964135766,0.00221516812177637,NA,NA
Pik3c2g,ENSMUSG00000030228,-3.88389840306461,0.000243118816102292,3.0933768768772,0.00560646685728616,NA,NA,NA,NA
Bcat1,ENSMUSG00000030268,3.79081038777754,1.45831104898339e-55,-2.52336836242754,8.0258552135252e-30,NA,NA,NA,NA
Smco2,ENSMUSG00000030292,-4.48444878725985,2.9692572780766e-06,3.71781892603981,0.000209677788681208,NA,NA,NA,NA
Sbk2,ENSMUSG00000030433,-3.15112979732766,2.64146811683933e-24,NA,NA,-2.19810078844158,2.35875843190262e-12,NA,NA
Cers3,ENSMUSG00000030510,2.15515800067057,0.000248790060952536,NA,NA,NA,NA,NA,NA
Nox4,ENSMUSG00000030562,2.64726505208057,6.0270511005607e-46,NA,NA,2.68597659455586,2.59912762291786e-46,NA,NA
2200002D01Rik,ENSMUSG00000030587,2.57018014214363,2.60563732370269e-39,NA,NA,NA,NA,NA,NA
Nupr1,ENSMUSG00000030717,2.49081429557983,9.29859873550648e-53,NA,NA,NA,NA,NA,NA
Syt3,ENSMUSG00000030731,-2.50107022209666,2.21775640309026e-28,NA,NA,NA,NA,NA,NA
Aqp8,ENSMUSG00000030762,3.25748503732708,6.01459102281535e-25,NA,NA,2.562393085219,3.26017884878319e-15,2.57661700755338,6.27995722895447e-12
Fgf21,ENSMUSG00000030827,7.10703964641465,4.3689061488709e-18,-3.15394560072885,2.15077868244336e-08,3.9530940456858,6.53178099674505e-06,5.79826551889254,3.18499611701044e-05
Cpxm2,ENSMUSG00000030862,2.58478239550976,1.08854025024203e-15,NA,NA,NA,NA,NA,NA
Crym,ENSMUSG00000030905,4.18621339758668,5.93951087603128e-28,-2.51403665274819,9.11034009099011e-21,NA,NA,NA,NA
Acsm5,ENSMUSG00000030972,-3.06483350708268,1.98621060599037e-09,NA,NA,NA,NA,NA,NA
Akip1,ENSMUSG00000031023,2.28541487766965,1.53780269507618e-114,NA,NA,NA,NA,NA,NA
Trim66,ENSMUSG00000031026,2.02937695860578,6.13389374432262e-07,NA,NA,NA,NA,NA,NA
Tnni2,ENSMUSG00000031097,-2.06634552011708,1.62955523383793e-15,NA,NA,NA,NA,NA,NA
Pak3,ENSMUSG00000031284,2.34707723028637,1.16578806818604e-10,NA,NA,2.28965185934769,9.31193599539504e-10,NA,NA
Slc7a3,ENSMUSG00000031297,6.59386772019639,1.92596776421071e-90,-2.94019232547994,6.11540103571792e-47,3.65367539471645,1.08484772373382e-26,NA,NA
Atp2b3,ENSMUSG00000031376,3.44366191433429,2.06492476211049e-11,-2.75144252435505,2.9785582817625e-10,NA,NA,NA,NA
Renbp,ENSMUSG00000031387,2.34351703312099,5.89574048073819e-78,NA,NA,NA,NA,NA,NA
Nxf7,ENSMUSG00000031410,3.31543219224979,0.00230822897663816,NA,NA,NA,NA,NA,NA
Cd209a,ENSMUSG00000031494,2.11528958370418,4.18204046568212e-10,NA,NA,2.20510575843668,1.64835303688518e-10,NA,NA
Asb5,ENSMUSG00000031519,-2.33912866528913,2.3467554320224e-30,NA,NA,NA,NA,NA,NA
Dusp4,ENSMUSG00000031530,5.17481025510066,9.03936684960405e-126,-2.53048154579666,3.91281582383896e-40,2.644328709304,7.00883172654637e-32,NA,NA
Sfrp1,ENSMUSG00000031548,2.48174697789737,1.70614786629401e-56,NA,NA,2.24093188240992,2.97332241055183e-45,NA,NA
Star,ENSMUSG00000031574,2.9719798070047,6.59900546744631e-54,NA,NA,2.06328276058366,6.13009096571965e-25,NA,NA
Kcnu1,ENSMUSG00000031576,4.91012197140061,1.08543643115093e-05,NA,NA,3.9536021733001,0.000911905950478152,NA,NA
Il15,ENSMUSG00000031712,-2.25620548542473,3.40032924790242e-69,NA,NA,NA,NA,NA,NA
Slc12a3,ENSMUSG00000031766,-2.34963920523771,3.64959721997039e-05,NA,NA,NA,NA,NA,NA
Ccl22,ENSMUSG00000031779,2.58818831423031,6.4397549189102e-06,NA,NA,2.23787771674904,0.000202505649629255,NA,NA
Ccl17,ENSMUSG00000031780,2.30129296624803,0.000862412376507879,NA,NA,NA,NA,NA,NA
Comp,ENSMUSG00000031849,2.83036447675166,1.80687642101325e-25,NA,NA,2.68801875437306,1.89774054092836e-22,NA,NA
Panx1,ENSMUSG00000031934,3.06611054959988,1.81614248108163e-63,NA,NA,2.23716904505473,1.25135291045762e-32,NA,NA
Hephl1,ENSMUSG00000031936,4.9516829226906,3.26092223223885e-14,NA,NA,4.32688663263742,1.30108559690121e-10,NA,NA
Acta1,ENSMUSG00000031972,3.3487873545066,3.69576208889128e-20,NA,NA,3.39345674045662,4.21277808558007e-20,NA,NA
St14,ENSMUSG00000031995,2.90802122674157,1.44159467399086e-20,NA,NA,2.26066018247251,3.95195687880712e-12,NA,NA
Plet1,ENSMUSG00000032068,2.5029598276769,0.000998283025338332,NA,NA,NA,NA,NA,NA
Cyp1a1,ENSMUSG00000032315,4.03664658862067,0.000118457669628851,-2.87268013217006,0.00196036833826376,NA,NA,NA,NA
Col12a1,ENSMUSG00000032332,2.65281608589728,3.17790365665701e-45,NA,NA,2.7087342853433,3.34527763003061e-46,NA,NA
Adamts7,ENSMUSG00000032363,-2.26370151793671,4.46668274091153e-53,NA,NA,NA,NA,NA,NA
Lctl,ENSMUSG00000032401,2.38340260713607,0.00417115804966995,NA,NA,NA,NA,NA,NA
Ptgs2,ENSMUSG00000032487,2.94642199132482,3.21943691851574e-21,NA,NA,NA,NA,NA,NA
Dclk3,ENSMUSG00000032500,3.11727017491968,5.13631852632309e-24,NA,NA,3.07410661276966,1.08325702225144e-22,NA,NA
Fbxl2,ENSMUSG00000032507,2.58998481731363,6.47766476947309e-24,NA,NA,NA,NA,NA,NA
Cpne4,ENSMUSG00000032564,3.09249305988956,6.78576386740168e-07,NA,NA,NA,NA,NA,NA
Trib3,ENSMUSG00000032715,4.75100333853863,3.70399662316714e-97,-2.32524803451975,1.14827521870276e-27,2.42575530401888,5.45018569956215e-25,NA,NA
Srxn1,ENSMUSG00000032802,2.50933196711952,7.45154935909247e-105,NA,NA,NA,NA,NA,NA
Itgbl1,ENSMUSG00000032925,2.48813422107632,2.11158061613437e-49,NA,NA,2.46056719737236,2.19000889122905e-47,NA,NA
Dhrs7c,ENSMUSG00000033044,-2.03479302994567,3.69509552674981e-100,NA,NA,NA,NA,NA,NA
AA467197,ENSMUSG00000033213,2.4125616211489,0.0015682761306601,NA,NA,2.50320375151242,0.00139839396405638,NA,NA
Snap91,ENSMUSG00000033419,2.4413046812409,2.55575997382376e-67,NA,NA,NA,NA,NA,NA
Upb1,ENSMUSG00000033427,2.84971294071003,5.43100631989439e-18,-3.25760811780622,1.10838279653816e-23,NA,NA,NA,NA
Prss35,ENSMUSG00000033491,-2.28768502655762,4.16697759945225e-07,NA,NA,NA,NA,NA,NA
Tmem35a,ENSMUSG00000033578,-2.00775091792503,2.37768087240295e-38,NA,NA,NA,NA,NA,NA
Clec18a,ENSMUSG00000033633,-5.27749202024363,2.24277555567988e-33,4.20978538739885,6.52115583069764e-21,NA,NA,NA,NA
Egr3,ENSMUSG00000033730,3.00524858399615,5.52028939978421e-15,NA,NA,NA,NA,NA,NA
Atp6v1h,ENSMUSG00000033793,2.42127663880155,1.01870979640479e-143,NA,NA,NA,NA,NA,NA
Myrfl,ENSMUSG00000034057,-3.93251279249335,1.30416653628532e-23,3.34367037941352,1.88852574308021e-17,NA,NA,NA,NA
Tmem63c,ENSMUSG00000034145,4.70701840101665,5.57720572036254e-36,NA,NA,3.55990849351544,7.48779942301137e-20,NA,NA
Zbed5,ENSMUSG00000034173,2.06105865078963,5.47689687182868e-07,NA,NA,NA,NA,NA,NA
Rasl10a,ENSMUSG00000034209,-3.39728159341317,5.72719276568866e-19,2.42220141434187,1.93811646620929e-10,NA,NA,NA,NA
Tmem132c,ENSMUSG00000034324,-2.60304490345189,8.26699246453104e-06,NA,NA,-2.01738104927319,0.000430908379216048,NA,NA
Pkd1l2,ENSMUSG00000034416,2.28479141727776,0.00496148366945072,NA,NA,NA,NA,NA,NA
Dynlrb2,ENSMUSG00000034467,3.85987888237395,0.000152696102716444,-2.79972683578528,0.000154245239806039,NA,NA,NA,NA
Gbx2,ENSMUSG00000034486,-3.86902941011821,0.000436834812906085,3.39870681964486,0.00271332106861421,NA,NA,NA,NA
Scn10a,ENSMUSG00000034533,-2.30971616577636,2.57716800965845e-15,NA,NA,NA,NA,NA,NA
Prss55,ENSMUSG00000034623,-5.855144630847,5.02266457411599e-16,4.06431587567057,7.85907962210766e-08,NA,NA,NA,NA
Grip1,ENSMUSG00000034813,3.71479220808029,4.17530692248008e-44,NA,NA,NA,NA,NA,NA
Nrip3,ENSMUSG00000034825,5.7149687095275,5.52829407617612e-41,-2.65013471697151,2.04597412528984e-26,3.06483399255599,1.80395575076857e-11,NA,NA
Nxnl1,ENSMUSG00000034829,-3.7995130233916,0.000689609167019528,3.27759000376353,0.00451433003472462,NA,NA,NA,NA
Atcay,ENSMUSG00000034958,2.09977628514903,3.13329477660145e-06,-2.06197418986906,7.61176324298241e-07,NA,NA,NA,NA
Rrp12,ENSMUSG00000035049,2.18287703359142,3.11077529492318e-38,NA,NA,NA,NA,NA,NA
Egln3,ENSMUSG00000035105,-2.00647087225872,2.16555021841172e-14,NA,NA,NA,NA,NA,NA
Shc4,ENSMUSG00000035109,2.13983075979575,4.41969597485573e-24,NA,NA,NA,NA,NA,NA
Slc24a5,ENSMUSG00000035183,-2.25389335016662,3.33741014545297e-06,NA,NA,NA,NA,NA,NA
Ccl12,ENSMUSG00000035352,2.11369159443071,3.6275191816872e-07,NA,NA,NA,NA,NA,NA
Ccl2,ENSMUSG00000035385,2.02049118358594,1.51422115479446e-05,NA,NA,NA,NA,NA,NA
Haus8,ENSMUSG00000035439,2.434291311641,1.1501032612546e-62,NA,NA,NA,NA,NA,NA
Plk5,ENSMUSG00000035486,-3.24735840605956,4.40347779837439e-24,NA,NA,NA,NA,NA,NA
Reep6,ENSMUSG00000035504,2.39289953875608,5.87260081793526e-28,NA,NA,NA,NA,NA,NA
Slc12a8,ENSMUSG00000035506,2.10007443921096,3.32967365865095e-19,NA,NA,NA,NA,NA,NA
Fbxl21,ENSMUSG00000035509,2.66156741620626,6.88523992063265e-10,NA,NA,NA,NA,NA,NA
Igfbpl1,ENSMUSG00000035551,-3.41003421770747,1.72381070491071e-11,NA,NA,NA,NA,NA,NA
Ky,ENSMUSG00000035606,-3.07635553322946,8.31688322002601e-15,NA,NA,NA,NA,NA,NA
Slc51a,ENSMUSG00000035699,-2.53624071889711,1.01355873468228e-09,NA,NA,NA,NA,NA,NA
Grin3b,ENSMUSG00000035745,-2.12476458867492,0.0016016179637152,NA,NA,NA,NA,NA,NA
Polr3g,ENSMUSG00000035834,2.00929453452207,3.63698717674835e-64,NA,NA,NA,NA,NA,NA
Tmem59l,ENSMUSG00000035964,3.93265017465426,0.00444519924035282,NA,NA,NA,NA,NA,NA
Adamtsl2,ENSMUSG00000036040,2.2767901003707,4.05704769727624e-34,NA,NA,2.32596045898001,1.11253634325235e-34,NA,NA
Pdzrn4,ENSMUSG00000036218,-2.03163999432941,4.87379358366361e-08,NA,NA,-2.00025492702453,1.84353533878448e-07,NA,NA
3632451O06Rik,ENSMUSG00000036242,-3.06329453193702,3.64808106336661e-47,2.49715614288616,9.78800578209456e-34,NA,NA,NA,NA
Fstl4,ENSMUSG00000036264,2.41185397928604,1.10264821419963e-16,NA,NA,NA,NA,NA,NA
Lrrn3,ENSMUSG00000036295,-2.66580738538127,0.000177380721760184,NA,NA,NA,NA,NA,NA
Zdhhc23,ENSMUSG00000036304,3.29349482025561,0.000267154120025349,NA,NA,NA,NA,NA,NA
Stpg4,ENSMUSG00000036557,5.68691310812028,1.12295572527111e-07,-3.38115781586563,2.29189540119578e-05,NA,NA,NA,NA
Mucl2,ENSMUSG00000036925,-2.0943456216204,2.39045802174959e-05,NA,NA,NA,NA,NA,NA
Wnt8b,ENSMUSG00000036961,4.54042499121395,0.000509567291267252,NA,NA,NA,NA,NA,NA
Xpnpep2,ENSMUSG00000037005,-2.34949954798065,2.33172717961554e-07,NA,NA,NA,NA,NA,NA
Prr32,ENSMUSG00000037086,3.33614740821732,0.00618899509583073,-4.61144080083748,9.40876568217378e-05,NA,NA,NA,NA
Cfap61,ENSMUSG00000037143,-3.00661272848028,9.39243776678756e-17,NA,NA,NA,NA,NA,NA
2210407C18Rik,ENSMUSG00000037145,-4.63553052321939,5.38897407041704e-19,2.19491558638257,3.36475120365779e-05,-2.44061493683682,6.17390404591923e-06,NA,NA
Il22ra1,ENSMUSG00000037157,3.7119942309144,2.01413948585493e-07,NA,NA,3.04651833586775,5.47313865592077e-05,NA,NA
Grhl3,ENSMUSG00000037188,3.85314730000725,1.61973569913327e-05,NA,NA,3.34456068407134,0.000372126209105977,NA,NA
Itih2,ENSMUSG00000037254,2.01209302556197,4.664915724809e-26,NA,NA,2.02191370656874,1.72528510409242e-25,NA,NA
Aldh3b3,ENSMUSG00000037263,-3.8122307350831,0.000425927932180683,NA,NA,NA,NA,NA,NA
Serpine1,ENSMUSG00000037411,2.31258295754936,1.07558265605014e-15,NA,NA,NA,NA,NA,NA
Fbxo27,ENSMUSG00000037463,2.17539087611405,1.36730780833807e-09,NA,NA,NA,NA,NA,NA
BC022687,ENSMUSG00000037594,2.22195920255218,2.88475718896613e-25,NA,NA,NA,NA,NA,NA
Cdkn3,ENSMUSG00000037628,3.02167421555706,1.08479240950728e-18,NA,NA,NA,NA,NA,NA
Ppm1k,ENSMUSG00000037826,-2.04759234833881,4.79178064904352e-112,NA,NA,NA,NA,NA,NA
Egr2,ENSMUSG00000037868,4.28656442565508,2.93366068042704e-35,NA,NA,2.50251457280312,5.3995943427621e-12,NA,NA
Rmi2,ENSMUSG00000037991,-2.76856712603246,3.13746899081152e-09,2.10438095214782,1.46877112603919e-05,NA,NA,NA,NA
Slc9b2,ENSMUSG00000037994,2.11229650385641,0.000268511018391348,NA,NA,NA,NA,NA,NA
Slc24a2,ENSMUSG00000037996,2.00539883068027,9.03955423440559e-14,NA,NA,NA,NA,NA,NA
Cct8l1,ENSMUSG00000038044,-2.56131468409917,4.10058360465684e-05,NA,NA,NA,NA,NA,NA
Hrc,ENSMUSG00000038239,-2.09938912943836,2.1894435167797e-134,NA,NA,NA,NA,NA,NA
Ccdc155,ENSMUSG00000038292,4.70250581833605,8.31081696236039e-21,-4.42639706585711,1.48973721447893e-25,NA,NA,NA,NA
Gdf15,ENSMUSG00000038508,7.60855325163482,5.51152699425199e-148,-2.63018202163811,2.05190809919322e-24,4.97837122999671,2.10701350515503e-62,3.40595832724341,1.06812292507873e-28
Reep2,ENSMUSG00000038555,2.18410059129044,3.68958921227308e-27,NA,NA,NA,NA,NA,NA
Pln,ENSMUSG00000038583,-2.13340536792457,1.54220115363961e-182,NA,NA,NA,NA,NA,NA
Atp6v0a4,ENSMUSG00000038600,3.67602368872029,6.08008647614008e-47,NA,NA,3.73779777102246,1.63408695332875e-47,NA,NA
Mybpc2,ENSMUSG00000038670,-2.6717702545815,2.47573960656257e-42,2.31575515900338,2.93599312081098e-34,NA,NA,NA,NA
Angptl6,ENSMUSG00000038742,2.38253008944879,2.96650541078857e-52,NA,NA,NA,NA,NA,NA
Ralgps1,ENSMUSG00000038831,2.17080257668339,1.69411852753999e-46,NA,NA,NA,NA,NA,NA
Irs2,ENSMUSG00000038894,2.17028152382089,1.32189771078372e-08,NA,NA,NA,NA,NA,NA
3930402G23Rik,ENSMUSG00000038917,3.48121684976163,0.00341343001994859,-2.5978428856655,0.00751780145143932,NA,NA,NA,NA
E330034G19Rik,ENSMUSG00000038925,5.59827742384818,3.86698464573803e-07,-4.72660853235291,6.08658927734988e-06,NA,NA,NA,NA
Slco4a1,ENSMUSG00000038963,3.74520995443067,0.000600632491230287,-2.84560654194239,0.000811340629200186,NA,NA,NA,NA
Cfap157,ENSMUSG00000038987,-3.69468932679427,0.00179354990869506,3.24525576187393,0.00758987152798433,NA,NA,NA,NA
Ak5,ENSMUSG00000039058,3.7386764818703,1.85061973146578e-05,NA,NA,3.34260383913598,0.000255077608049831,NA,NA
Whrn,ENSMUSG00000039137,-2.66825618329956,1.75842626536966e-90,NA,NA,NA,NA,NA,NA
Zfp750,ENSMUSG00000039238,3.34739501388823,3.60958271909607e-06,-3.3508644253009,7.86277617062067e-07,NA,NA,NA,NA
Tgfb2,ENSMUSG00000039239,2.6522403314234,2.55950356281785e-60,NA,NA,NA,NA,NA,NA
Uts2r,ENSMUSG00000039321,-2.26455992140132,1.24942363722474e-10,NA,NA,NA,NA,NA,NA
Igfbp2,ENSMUSG00000039323,7.13303558474222,2.40327087086814e-34,-3.36774897891839,1.61364913979197e-32,3.76528660582383,1.46698770530057e-09,NA,NA
Ppl,ENSMUSG00000039457,-2.01433311434951,1.94704442395238e-20,NA,NA,NA,NA,NA,NA
Zdhhc2,ENSMUSG00000039470,2.18088994304546,3.75046201761619e-40,NA,NA,2.2022850832297,6.42204002052297e-40,NA,NA
Prrx2,ENSMUSG00000039476,2.33579840353224,8.0133124685496e-12,NA,NA,2.50354232626941,4.94585296578118e-13,NA,NA
Cntn5,ENSMUSG00000039488,-3.23972874575742,6.45150728419265e-26,NA,NA,NA,NA,NA,NA
Cdsn,ENSMUSG00000039518,5.15315429293715,1.93230600095135e-73,-2.80219423098944,7.10995259140549e-37,2.35096006194772,1.00616499160625e-14,NA,NA
Ncam1,ENSMUSG00000039542,2.53030938299162,2.10164949188474e-81,NA,NA,NA,NA,NA,NA
Tspan10,ENSMUSG00000039691,2.14354448146204,0.00594463662416757,-2.1377264960723,0.00306055900365598,NA,NA,NA,NA
Il22ra2,ENSMUSG00000039760,4.31579005334994,1.33222822073097e-06,NA,NA,2.66605151028195,0.0073040219012069,NA,NA
Etfbkmt,ENSMUSG00000039958,-2.02756502955146,1.94520038132701e-33,NA,NA,NA,NA,NA,NA
Ccdc40,ENSMUSG00000039963,2.06748934873397,0.000504683718256424,NA,NA,NA,NA,NA,NA
Slc7a5,ENSMUSG00000040010,4.09066921288715,1.76165468697043e-130,NA,NA,2.14079388393038,6.67301503595868e-35,NA,NA
Disp2,ENSMUSG00000040035,3.24454750975986,0.00170730768528108,NA,NA,3.5996911310546,0.000591076534959369,NA,NA
Gpr176,ENSMUSG00000040133,2.84241182938489,5.67220396815643e-15,NA,NA,2.35237018899581,5.23119408312043e-10,NA,NA
Thbs1,ENSMUSG00000040152,2.74815887688627,4.73404768886003e-15,NA,NA,NA,NA,NA,NA
