"ID","mean_Ctrl3w","mean_KO3w","mean_Ctrl8w_NaCl","mean_KO8w_NaCl","mean_KO8w_AAV"
"ENSMUSG00000031796",1218.8,1123.83333333333,626.8,594.333333333333,623.666666666667
"ENSMUSG00000031799",4599.8,4130.33333333333,2638.6,3388.33333333333,3177.5
"ENSMUSG00000031802",1,0.166666666666667,0,0.833333333333333,0.166666666666667
"ENSMUSG00000031803",416.6,416.666666666667,373.8,425.166666666667,466.5
"ENSMUSG00000031805",1083.2,998,1004.2,1173.83333333333,1119.83333333333
"ENSMUSG00000031807",1212.2,1127.83333333333,773.4,1079.16666666667,794.166666666667
"ENSMUSG00000031808",6496.6,6660.83333333333,6878.2,4882.33333333333,4159.83333333333
"ENSMUSG00000031809",0,0.166666666666667,0.4,0,0.333333333333333
"ENSMUSG00000031812",4313.6,4163.83333333333,3735.8,2603.66666666667,3270.83333333333
"ENSMUSG00000031813",605.2,630.833333333333,517.6,626.333333333333,569.333333333333
"ENSMUSG00000031816",522,487.5,471.8,550.833333333333,463.5
"ENSMUSG00000031818",55344,51800.6666666667,47978.4,38463.5,38881
"ENSMUSG00000031819",746.6,648.333333333333,541.4,630.5,516.333333333333
"ENSMUSG00000031820",1556.8,1520.16666666667,1563.2,1679.83333333333,1479.33333333333
"ENSMUSG00000031821",64,45.5,36,48.6666666666667,59.1666666666667
"ENSMUSG00000031822",1130.2,945.666666666667,835.2,973.5,864
"ENSMUSG00000031823",1464.2,1283.5,1169.4,1167,1093.33333333333
"ENSMUSG00000031824",530.2,547.666666666667,521.8,842.666666666667,745.833333333333
"ENSMUSG00000031825",2616.6,2549.66666666667,2585.4,4604,4669
"ENSMUSG00000031826",1529.8,1478.33333333333,1218,1630.33333333333,1042.66666666667
"ENSMUSG00000031827",616,515.5,375.8,715.166666666667,610.166666666667
"ENSMUSG00000031828",94.2,79.6666666666667,73.2,94.6666666666667,100.166666666667
"ENSMUSG00000031831",0.2,0,0.4,0.166666666666667,0.666666666666667
"ENSMUSG00000031832",269.2,270.666666666667,235,303.666666666667,266.5
"ENSMUSG00000031833",366.2,331.333333333333,342,410.5,463.166666666667
"ENSMUSG00000031834",1228,1147.33333333333,976.8,813.666666666667,967.833333333333
"ENSMUSG00000031835",2687.4,2454.5,1846.8,2192.33333333333,2298
"ENSMUSG00000031837",0.2,0,0,0.5,0.166666666666667
"ENSMUSG00000031838",318,317.166666666667,231.6,405.166666666667,343.666666666667
"ENSMUSG00000031839",3902,3527,3008.8,3357.33333333333,2935.66666666667
"ENSMUSG00000031840",1631,1378,1176,580,756.666666666667
"ENSMUSG00000031841",7816.8,6745.33333333333,7026.4,6127.33333333333,7604.16666666667
"ENSMUSG00000031842",520.8,570.5,544.6,312.833333333333,395.166666666667
"ENSMUSG00000031843",223.4,203,153.4,148,139.5
"ENSMUSG00000031844",0.4,0.833333333333333,0.4,0.166666666666667,0.5
"ENSMUSG00000031845",0.6,0.666666666666667,1.2,4.66666666666667,3
"ENSMUSG00000031847",14.4,13.1666666666667,10.2,31,14.5
"ENSMUSG00000031848",1274.4,1190.66666666667,935.2,1164.16666666667,907.666666666667
"ENSMUSG00000031849",390,424.833333333333,650.2,5320.66666666667,4436.5
"ENSMUSG00000031851",513.8,461.166666666667,428.2,556,488.333333333333
"ENSMUSG00000031853",23.2,31.1666666666667,50,89.1666666666667,39.8333333333333
"ENSMUSG00000031858",1440,1298.66666666667,1053.6,1698.33333333333,1221.33333333333
"ENSMUSG00000031860",4,2.16666666666667,1.2,3.16666666666667,3.33333333333333
"ENSMUSG00000031861",24.6,20.5,11.8,35.1666666666667,17.3333333333333
"ENSMUSG00000031862",1174,1096,907.8,1043.16666666667,977.833333333333
"ENSMUSG00000031864",1111.2,985.833333333333,770,573.5,587.833333333333
"ENSMUSG00000031865",4314.6,3934.66666666667,4087.6,4437.5,4034.66666666667
"ENSMUSG00000031870",0.2,0.666666666666667,1.8,0.5,0.333333333333333
"ENSMUSG00000031871",8553.4,8210.66666666667,6564.4,6995.66666666667,8009.5
"ENSMUSG00000031872",65.8,59.3333333333333,40.6,86.1666666666667,74.3333333333333
"ENSMUSG00000031875",896.2,822.833333333333,493.6,657,716.166666666667
"ENSMUSG00000031877",78.8,79,92.8,163.166666666667,154.5
"ENSMUSG00000031878",1540.6,1413.83333333333,1091.4,1130.16666666667,1011.16666666667
"ENSMUSG00000031879",813.2,775.833333333333,804,1232.83333333333,827.5
"ENSMUSG00000031880",6353.8,5773.5,2871,5760.66666666667,3300.83333333333
"ENSMUSG00000031881",56.2,55.6666666666667,53.6,35.6666666666667,48.6666666666667
"ENSMUSG00000031883",208.8,209,184,133,212.833333333333
"ENSMUSG00000031885",1323.2,1070.33333333333,940.8,1259.83333333333,1088.16666666667
"ENSMUSG00000031886",46.8,59.5,73.4,51.8333333333333,82.6666666666667
"ENSMUSG00000031887",131.6,143,119.4,205,159.5
"ENSMUSG00000031889",817.4,730.666666666667,648,727.5,599.166666666667
"ENSMUSG00000031891",10,9.83333333333333,3.4,10,4.66666666666667
"ENSMUSG00000031893",0,0,0,0,0.166666666666667
"ENSMUSG00000031896",28.2,22.5,17.4,18,14.5
"ENSMUSG00000031897",1217.4,1168.16666666667,1108.8,2536.5,1458.33333333333
"ENSMUSG00000031898",0.2,1.66666666666667,0.6,3.5,1.66666666666667
"ENSMUSG00000031901",345,375.5,275.8,633.333333333333,291.333333333333
"ENSMUSG00000031902",1028.2,918.333333333333,718,847.333333333333,753.333333333333
"ENSMUSG00000031903",339.8,345,341.4,438.166666666667,504.666666666667
"ENSMUSG00000031904",848.8,820.166666666667,521.4,1202.83333333333,763
"ENSMUSG00000031906",109.6,96.3333333333333,83,88.6666666666667,88.8333333333333
"ENSMUSG00000031907",242.4,239,148,260.333333333333,228.333333333333
"ENSMUSG00000031910",98.4,81,91.2,32.3333333333333,66
"ENSMUSG00000031913",2548.8,2472.5,1966.2,2081.16666666667,1668
"ENSMUSG00000031916",863.2,754.5,631.4,618.833333333333,583.833333333333
"ENSMUSG00000031917",535.4,505.166666666667,382.4,788.333333333333,429.833333333333
"ENSMUSG00000031918",832.6,756.166666666667,518.4,899.333333333333,623.5
"ENSMUSG00000031921",733.2,646.166666666667,543.8,594,526.833333333333
"ENSMUSG00000031922",563.2,548.333333333333,402.6,601.666666666667,449.166666666667
"ENSMUSG00000031924",2799.6,2598.33333333333,2435.8,3567.83333333333,2526.16666666667
"ENSMUSG00000031925",380,365.666666666667,296,371.666666666667,397.333333333333
"ENSMUSG00000031927",0,0.166666666666667,0,0,0
"ENSMUSG00000031928",334.8,318,288.8,422.166666666667,311.333333333333
"ENSMUSG00000031930",859.6,847.333333333333,854.4,1552.66666666667,1094.83333333333
"ENSMUSG00000031931",410,401,288.6,391.5,295.333333333333
"ENSMUSG00000031932",1.6,1.5,1.8,1.83333333333333,2
"ENSMUSG00000031933",0.8,0.666666666666667,0.4,0.666666666666667,0.833333333333333
"ENSMUSG00000031934",81.2,69.8333333333333,48.4,479.166666666667,247
"ENSMUSG00000031935",612.2,532.666666666667,409.6,529.833333333333,438.833333333333
"ENSMUSG00000031936",1,0.666666666666667,1.4,52,30.8333333333333
"ENSMUSG00000031937",17,17.8333333333333,8,11.8333333333333,14
"ENSMUSG00000031938",413.6,376.5,387.8,493.5,463.833333333333
"ENSMUSG00000031939",612.2,533.5,342.4,550.5,374.833333333333
"ENSMUSG00000031948",3391.8,3331.83333333333,2919.2,3373,2660.33333333333
"ENSMUSG00000031949",138.8,126.5,102,130.666666666667,103.833333333333
"ENSMUSG00000031950",366.6,312.333333333333,310.4,379.166666666667,316.833333333333
"ENSMUSG00000031951",74.2,78.8333333333333,79,65,98.3333333333333
"ENSMUSG00000031952",0,0,0.2,0,0.166666666666667
"ENSMUSG00000031953",165.2,163.5,123.8,132.333333333333,129.833333333333
"ENSMUSG00000031954",1280,1253.5,888.4,1184.33333333333,881.833333333333
"ENSMUSG00000031955",1258.4,1063.5,814.2,1080.83333333333,779.666666666667
"ENSMUSG00000031957",0.2,0.166666666666667,0.2,0.166666666666667,0
"ENSMUSG00000031958",1025.2,1140.66666666667,1895.2,858.333333333333,1157.83333333333
"ENSMUSG00000031959",480.8,454,386,542.666666666667,460.5
"ENSMUSG00000031960",2390.6,2740,2071.2,6163.33333333333,2968.16666666667
"ENSMUSG00000031962",0.2,0.666666666666667,0.4,0.333333333333333,1.33333333333333
"ENSMUSG00000031963",301.4,249.5,199.2,132.166666666667,168.333333333333
"ENSMUSG00000031965",4759.2,3764.5,2942.4,4851.66666666667,4156
"ENSMUSG00000031966",4,4,2.2,0.833333333333333,2.83333333333333
"ENSMUSG00000031967",2163.8,2205,2355.6,3138.5,2365.5
"ENSMUSG00000031969",1877.8,1751,1799.4,1276.33333333333,1547.66666666667
"ENSMUSG00000031970",0.6,0.5,0.2,0.5,0.333333333333333
"ENSMUSG00000031971",27.2,20.5,18,26.3333333333333,32.3333333333333
"ENSMUSG00000031972",3771.8,9574.33333333333,5179,65725.6666666667,63458.6666666667
"ENSMUSG00000031974",1772.6,1661.16666666667,1662.4,1373.5,1315.66666666667
"ENSMUSG00000031976",273.6,247.5,208.4,408.5,269
"ENSMUSG00000031979",571.4,565,526,750,593.166666666667
"ENSMUSG00000031980",132.2,126.5,83.8,131.333333333333,48.5
"ENSMUSG00000031981",6,3.5,2.2,1.16666666666667,2.16666666666667
"ENSMUSG00000031982",131.6,131.166666666667,94.6,197,102.833333333333
"ENSMUSG00000031983",3879,3332.83333333333,1869,3467.83333333333,2108.5
"ENSMUSG00000031984",2303.6,2095.33333333333,2271.2,1695.66666666667,1759.5
"ENSMUSG00000031985",9733,9826.16666666667,8943.2,7883.66666666667,7146.66666666667
"ENSMUSG00000031986",947,811.666666666667,663.4,796,653.5
"ENSMUSG00000031987",11328,10458.3333333333,13283,5673.33333333333,9280.16666666667
"ENSMUSG00000031988",1272.8,1132.83333333333,992.2,1137.16666666667,1050.16666666667
"ENSMUSG00000031990",738.4,657.333333333333,629.2,504.333333333333,658
"ENSMUSG00000031991",0,0.666666666666667,0,0.833333333333333,0.166666666666667
"ENSMUSG00000031993",1625.2,1440.83333333333,1392.2,1462.16666666667,1416
"ENSMUSG00000031994",81.2,68.8333333333333,49.4,187.666666666667,154.833333333333
"ENSMUSG00000031995",5,10.1666666666667,12.2,110.333333333333,64.1666666666667
"ENSMUSG00000031996",11767.6,11378.6666666667,11458.2,10888.6666666667,12963
"ENSMUSG00000031997",14.8,12.6666666666667,5.6,23,17.3333333333333
"ENSMUSG00000032000",326.4,302,234.2,343.333333333333,331.333333333333
"ENSMUSG00000032002",1881,1785.16666666667,1241.8,1215.16666666667,919
"ENSMUSG00000032006",595,586.5,609.8,798.333333333333,700.833333333333
"ENSMUSG00000032009",750.2,718.5,623.8,588.666666666667,797.5
"ENSMUSG00000032010",6374,4497.33333333333,5186.2,3859.83333333333,3447
"ENSMUSG00000032011",470.8,431.5,310.2,383,414.166666666667
"ENSMUSG00000032012",140.4,157.5,100.2,142,141.833333333333
"ENSMUSG00000032013",5.2,4.33333333333333,3.2,8.16666666666667,8.5
"ENSMUSG00000032014",604,531.166666666667,327.8,474.833333333333,555.833333333333
"ENSMUSG00000032015",5.6,7.33333333333333,4.2,7.33333333333333,6.33333333333333
"ENSMUSG00000032017",4,4.5,1.6,1.66666666666667,0.666666666666667
"ENSMUSG00000032018",667.2,646.833333333333,658.4,658.333333333333,582.333333333333
"ENSMUSG00000032020",135.4,106.333333333333,81.8,160.333333333333,131
"ENSMUSG00000032021",1.8,1.5,0.6,1.5,0.5
"ENSMUSG00000032023",0,0,0.2,0,0
"ENSMUSG00000032024",242.2,257.833333333333,120,473.666666666667,328.833333333333
"ENSMUSG00000032026",1288.8,1306.33333333333,1126.8,1890.5,1415.33333333333
"ENSMUSG00000032028",85.8,76.6666666666667,66.4,69.5,71
"ENSMUSG00000032030",1973,1682.16666666667,1519.8,1666.16666666667,1227.66666666667
"ENSMUSG00000032033",1,0,1.4,0,0
"ENSMUSG00000032034",4584.2,3675.66666666667,3546.6,1526.66666666667,2637.66666666667
"ENSMUSG00000032035",3358,2807.33333333333,2097.8,2131.33333333333,2720.83333333333
"ENSMUSG00000032036",26.6,32.1666666666667,17.2,19.5,16.6666666666667
"ENSMUSG00000032038",1201.4,1033.33333333333,913.4,565.333333333333,690
"ENSMUSG00000032040",477,447.333333333333,376.2,308,315.5
"ENSMUSG00000032041",327.4,275.666666666667,261.8,347,270.166666666667
"ENSMUSG00000032042",3144.4,2889.5,2449.2,2680.5,2130
"ENSMUSG00000032044",517.2,478.333333333333,447,458.833333333333,351.333333333333
"ENSMUSG00000032046",1376.2,1350.66666666667,1140,1316.66666666667,1159.16666666667
"ENSMUSG00000032047",22441.8,20285.3333333333,17931.2,11413.8333333333,11460
"ENSMUSG00000032050",4919.8,4231,3685.6,4328.16666666667,3678.5
"ENSMUSG00000032051",1918.2,1671.33333333333,1142.2,1085.66666666667,844
"ENSMUSG00000032053",11.2,12,10,5.5,9.83333333333333
"ENSMUSG00000032056",0,0,0,0.666666666666667,0
"ENSMUSG00000032057",0.2,0.166666666666667,0,0.5,0.333333333333333
"ENSMUSG00000032058",364.8,296.5,245.4,241,238.333333333333
"ENSMUSG00000032059",348.4,347.666666666667,266.8,355.833333333333,298.666666666667
"ENSMUSG00000032060",32898.4,35936.3333333333,48144.4,66294,37972.1666666667
"ENSMUSG00000032062",109.6,92.5,117.2,133.666666666667,95.1666666666667
"ENSMUSG00000032064",354,321.333333333333,314.4,115.666666666667,160.5
"ENSMUSG00000032065",0,0.166666666666667,0,0,0
"ENSMUSG00000032066",12.4,12.1666666666667,13.4,15.8333333333333,21.1666666666667
"ENSMUSG00000032067",1676,1491,1170.4,892.666666666667,1030.5
"ENSMUSG00000032068",4.8,7.66666666666667,2,12.3333333333333,3
"ENSMUSG00000032076",111.8,93.3333333333333,103,128.333333333333,116.166666666667
"ENSMUSG00000032077",277.8,270.333333333333,214,276.333333333333,213.333333333333
"ENSMUSG00000032078",805.2,820.333333333333,626.2,1250.16666666667,769.833333333333
"ENSMUSG00000032079",0.2,0.166666666666667,0,0,0
"ENSMUSG00000032081",0,0.666666666666667,0,0,0.166666666666667
"ENSMUSG00000032083",2,2,1.4,0.5,0.666666666666667
"ENSMUSG00000032085",1838.4,1750.33333333333,1732.6,2490.5,1849.66666666667
"ENSMUSG00000032086",1772.2,1626,1345.4,1511,1404.66666666667
"ENSMUSG00000032087",0.4,0.333333333333333,1,0.833333333333333,1.16666666666667
"ENSMUSG00000032089",210.4,183,194,334.833333333333,415.5
"ENSMUSG00000032091",0,0.333333333333333,0.2,1.16666666666667,0.666666666666667
"ENSMUSG00000032092",12.2,11.1666666666667,9.4,7.66666666666667,11.3333333333333
"ENSMUSG00000032093",8,3.16666666666667,3,4.5,7.5
"ENSMUSG00000032094",16.6,4.66666666666667,4,2,6.16666666666667
"ENSMUSG00000032096",3537.4,3231,2286,3244.5,2425
"ENSMUSG00000032097",3200.8,2684,3010,2867,2977.5
"ENSMUSG00000032098",0,0.166666666666667,0,0.333333333333333,0.333333333333333
"ENSMUSG00000032099",0,0,0,0,0.166666666666667
"ENSMUSG00000032101",0.8,0.333333333333333,0.2,0.333333333333333,0.333333333333333
"ENSMUSG00000032103",335.4,296.833333333333,213.8,298,201
"ENSMUSG00000032105",88.6,82.6666666666667,112.2,43.8333333333333,109.166666666667
"ENSMUSG00000032109",604.8,589.666666666667,633,543.833333333333,497
"ENSMUSG00000032112",795.2,789.833333333333,766.4,1013.5,917.5
"ENSMUSG00000032113",41.8,30.1666666666667,26.2,33.8333333333333,42.3333333333333
"ENSMUSG00000032114",827.8,705,728,603.5,674.166666666667
"ENSMUSG00000032115",2046.4,1905.33333333333,1574.4,2227.33333333333,1509
"ENSMUSG00000032116",1713.8,1594.5,1171.8,1926.66666666667,1518.16666666667
"ENSMUSG00000032118",67.8,64,60.8,64.1666666666667,50.6666666666667
"ENSMUSG00000032119",442.8,407,301.4,383.5,321.666666666667
"ENSMUSG00000032120",806.6,728.833333333333,642.6,573,588.666666666667
"ENSMUSG00000032121",392.6,404.166666666667,382.2,248,284.333333333333
"ENSMUSG00000032122",180.4,204.666666666667,187.2,204.166666666667,233
"ENSMUSG00000032123",624.8,636.666666666667,527.2,760.5,558.5
"ENSMUSG00000032125",2328.8,2310,1869.8,2101.33333333333,2110.16666666667
"ENSMUSG00000032126",950.6,878.666666666667,711.8,589.833333333333,546
"ENSMUSG00000032127",1105.2,1044.5,920,1524.83333333333,1012.66666666667
"ENSMUSG00000032128",3.4,3.33333333333333,2,5.16666666666667,5.5
"ENSMUSG00000032131",18.6,20,21,21.5,21.6666666666667
"ENSMUSG00000032135",3511.2,2966.33333333333,1698.8,2704.16666666667,2389.66666666667
"ENSMUSG00000032171",1290.8,1201.5,1080.2,1307.83333333333,977
"ENSMUSG00000032172",6,8.16666666666667,3.6,16,11.1666666666667
"ENSMUSG00000032174",3.6,2.5,1.8,6.5,4
"ENSMUSG00000032175",764,726.833333333333,767.2,1000.66666666667,1060
"ENSMUSG00000032177",2421,2287.5,2557.4,1166.33333333333,1730
"ENSMUSG00000032178",1547,1389.33333333333,1175.2,1698,1189.33333333333
"ENSMUSG00000032179",60.2,54,55.6,35.1666666666667,55.3333333333333
"ENSMUSG00000032180",1223,1125.83333333333,1142.4,894.5,783.166666666667
"ENSMUSG00000032181",12.6,12.3333333333333,6.8,11.3333333333333,7
"ENSMUSG00000032182",201.2,188.666666666667,201.6,197,208.5
"ENSMUSG00000032184",285.2,273.833333333333,190.2,239,256.166666666667
"ENSMUSG00000032185",2058,2017,1804.4,3035.66666666667,1783.5
"ENSMUSG00000032186",224.4,197.666666666667,170.6,228.5,252.333333333333
"ENSMUSG00000032187",2693.8,2538.66666666667,2425.4,3191.83333333333,2527.66666666667
"ENSMUSG00000032191",0.2,0.166666666666667,0.2,0.333333333333333,0.333333333333333
"ENSMUSG00000032192",976.6,848,689.4,882.166666666667,719.166666666667
"ENSMUSG00000032193",400,374.833333333333,281.6,384.333333333333,253.666666666667
"ENSMUSG00000032194",4047.8,3820.83333333333,4233.6,3455.83333333333,3806.66666666667
"ENSMUSG00000032198",2920.6,2718.5,2510,2385.66666666667,3166.16666666667
"ENSMUSG00000032199",7192.8,6413,5657.2,5169.66666666667,4299.83333333333
"ENSMUSG00000032202",160,181.833333333333,182.4,319.666666666667,179.833333333333
"ENSMUSG00000032204",4.8,2,2.2,2.5,2.33333333333333
"ENSMUSG00000032207",3,1.5,1.2,3.66666666666667,4
"ENSMUSG00000032212",2027.4,1939.5,1369,1806.5,1345.16666666667
"ENSMUSG00000032215",386.6,330,299.6,340,257.666666666667
"ENSMUSG00000032216",18307.8,16240.3333333333,14660.8,14018.1666666667,16393
"ENSMUSG00000032217",982.8,868.666666666667,716.2,1275.66666666667,811.666666666667
"ENSMUSG00000032218",50.8,48,31.6,52.3333333333333,89.6666666666667
"ENSMUSG00000032220",569,542.333333333333,363,715.833333333333,573
"ENSMUSG00000032221",15.8,12.8333333333333,12.4,23.5,27
"ENSMUSG00000032224",327,367.833333333333,286.8,185,370.166666666667
"ENSMUSG00000032226",0.8,1.33333333333333,1,0.166666666666667,0.833333333333333
"ENSMUSG00000032228",1463.6,1346.66666666667,974.8,1296,1168.83333333333
"ENSMUSG00000032231",3514.6,3287.66666666667,2437.2,4541,3835.33333333333
"ENSMUSG00000032232",1886,1814.16666666667,1515.8,1338,1600.16666666667
"ENSMUSG00000032235",371,344.666666666667,241,283.333333333333,242.333333333333
"ENSMUSG00000032238",1130.4,1002.16666666667,912.4,1299.16666666667,1090
"ENSMUSG00000032239",1089.8,1021.66666666667,742.6,624.333333333333,667
"ENSMUSG00000032243",110.4,144,115.2,321,434.166666666667
"ENSMUSG00000032244",1306.8,1186.66666666667,694,1782.5,696.5
"ENSMUSG00000032245",507.2,539.5,532.8,817,557.333333333333
"ENSMUSG00000032246",9,10.6666666666667,9,9.33333333333333,10.5
"ENSMUSG00000032249",4737.4,4364.5,3783.8,3731,3323.5
"ENSMUSG00000032251",126,141.166666666667,91.6,181.333333333333,96.6666666666667
"ENSMUSG00000032252",515.6,537.333333333333,438.6,1533.66666666667,606.666666666667
"ENSMUSG00000032253",1021,801.833333333333,721.2,688.5,713
"ENSMUSG00000032254",96,76.3333333333333,65.8,85,133.5
"ENSMUSG00000032257",2.2,0.833333333333333,1.2,0.166666666666667,0.5
"ENSMUSG00000032258",170.4,134.5,96,106.666666666667,113
"ENSMUSG00000032259",182.6,144.5,131,58,62.1666666666667
"ENSMUSG00000032261",199.6,196,138.2,268,193.5
"ENSMUSG00000032262",8,4.5,6.2,3.16666666666667,3.83333333333333
"ENSMUSG00000032263",1276.6,1318.83333333333,1445.4,970.833333333333,853.666666666667
"ENSMUSG00000032264",790.4,788.5,632,1146.83333333333,778
"ENSMUSG00000032265",480.4,488,532,1206,825.833333333333
"ENSMUSG00000032267",6413,5518.16666666667,4256.2,8219.5,4002.83333333333
"ENSMUSG00000032268",8.2,9.33333333333333,10.8,5,8.33333333333333
"ENSMUSG00000032269",1.2,0.5,1.2,0.5,0.666666666666667
"ENSMUSG00000032271",121.8,115,70.4,106.166666666667,102.333333333333
"ENSMUSG00000032274",0,0,0,0,0.166666666666667
"ENSMUSG00000032278",0.4,0.166666666666667,0.2,0,0.333333333333333
"ENSMUSG00000032279",27706.2,24615.5,20875.4,21964.5,15415.5
"ENSMUSG00000032280",659.2,581.5,478.4,816.666666666667,704.833333333333
"ENSMUSG00000032281",14,13.8333333333333,12.6,6.33333333333333,9.83333333333333
"ENSMUSG00000032285",3984,3612,3595.6,7486.66666666667,3950
"ENSMUSG00000032288",650.4,583.333333333333,457.4,504.833333333333,375.833333333333
"ENSMUSG00000032289",269.6,250.333333333333,169,321.5,226.166666666667
"ENSMUSG00000032290",694.8,668.5,456,915,670
"ENSMUSG00000032291",0,0.833333333333333,0.4,1.33333333333333,0.833333333333333
"ENSMUSG00000032293",2262.6,1975.5,1264.6,1575.33333333333,1293.83333333333
"ENSMUSG00000032294",20881.4,17258.3333333333,16742.6,17174.3333333333,15758.8333333333
"ENSMUSG00000032295",1647.2,1542.66666666667,1599.6,1938.83333333333,1710.5
"ENSMUSG00000032297",0.6,0.166666666666667,0.6,0.333333333333333,0.166666666666667
"ENSMUSG00000032298",234,237.166666666667,246,263.5,231
"ENSMUSG00000032299",550.6,521.333333333333,543.8,745.666666666667,620.166666666667
"ENSMUSG00000032300",479.2,480.166666666667,367.8,537,405.5
"ENSMUSG00000032301",2187.8,2114.16666666667,1552.8,1826.66666666667,1405.66666666667
"ENSMUSG00000032305",403,372.833333333333,375.8,396.166666666667,404
"ENSMUSG00000032306",4166.6,3757.5,3206.2,3188,2650
"ENSMUSG00000032307",800.2,726.333333333333,658.8,831.666666666667,597.666666666667
"ENSMUSG00000032308",443,388.5,407.6,717.833333333333,623.666666666667
"ENSMUSG00000032309",1424,1362.16666666667,1129.6,1330.5,1168
"ENSMUSG00000032310",0,0,0,0.166666666666667,0.166666666666667
"ENSMUSG00000032311",20,28.1666666666667,36.4,23.8333333333333,27
"ENSMUSG00000032312",918.4,834.5,703.4,945.166666666667,895.333333333333
"ENSMUSG00000032313",95,93.3333333333333,121.4,39.6666666666667,57.1666666666667
"ENSMUSG00000032314",20495.4,19816.6666666667,18590.4,10911.1666666667,12304.8333333333
"ENSMUSG00000032315",5.4,4.16666666666667,1.4,27.5,3.5
"ENSMUSG00000032316",1814.4,1827.16666666667,1732.4,1946.5,1756.83333333333
"ENSMUSG00000032318",1,1,0.6,0.833333333333333,2.16666666666667
"ENSMUSG00000032320",1514.6,1441.16666666667,1321.4,1266,1322
"ENSMUSG00000032322",68,50,56.2,139.5,118.833333333333
"ENSMUSG00000032323",9,6.83333333333333,1.8,5.66666666666667,2.33333333333333
"ENSMUSG00000032324",6113,5366.5,4838.8,3942.5,4054.16666666667
"ENSMUSG00000032327",5.8,5.83333333333333,15.8,5.66666666666667,7.5
"ENSMUSG00000032328",4123.6,3560,3297.6,4029.5,3212
"ENSMUSG00000032329",1490,1266.33333333333,992.4,978.666666666667,1005.33333333333
"ENSMUSG00000032330",10369.2,9399.66666666667,9157,8680,7259.16666666667
"ENSMUSG00000032332",176.2,143.666666666667,108.6,792.5,730.166666666667
"ENSMUSG00000032333",461.8,453.166666666667,416.6,524.5,548.666666666667
"ENSMUSG00000032334",1744.2,1764,896.8,3132.83333333333,2733.16666666667
"ENSMUSG00000032336",4779.4,4235.33333333333,3459.4,3443.83333333333,3310.66666666667
"ENSMUSG00000032338",481.4,420,551.2,207.666666666667,241.166666666667
"ENSMUSG00000032340",2955.8,2970.83333333333,2469.6,1945.66666666667,2181.16666666667
"ENSMUSG00000032342",970.6,914.5,791.2,683.5,648.166666666667
"ENSMUSG00000032343",0.2,0,0,0,0
"ENSMUSG00000032344",79.6,64,46.2,55.5,66.5
"ENSMUSG00000032346",0.4,0,0,0.5,0.166666666666667
"ENSMUSG00000032348",1438.6,1298.33333333333,1577.8,1387.66666666667,1707.16666666667
"ENSMUSG00000032349",1418.2,1232.16666666667,1014.8,1161,1153.33333333333
"ENSMUSG00000032350",589.4,516.666666666667,485.4,881,545.5
"ENSMUSG00000032352",1032,814.666666666667,555.2,777.5,485.833333333333
"ENSMUSG00000032353",817.2,789.166666666667,694,1133.83333333333,944.833333333333
"ENSMUSG00000032355",3517,3470.5,3271.6,2498,2889
"ENSMUSG00000032356",0.4,0.333333333333333,2.2,0.666666666666667,0.666666666666667
"ENSMUSG00000032357",0,0.166666666666667,0,0.5,0
"ENSMUSG00000032358",0.2,0,0,0,0
"ENSMUSG00000032359",1223.6,1217.66666666667,1126.4,1151,1224.66666666667
"ENSMUSG00000032360",0.4,0.166666666666667,0,0.166666666666667,0
"ENSMUSG00000032363",1488.6,1252.83333333333,1389,349.5,753.333333333333
"ENSMUSG00000032366",407855.6,326418.666666667,255676.8,161113.333333333,219619.666666667
"ENSMUSG00000032368",1.2,0.5,0.6,0.333333333333333,0.333333333333333
"ENSMUSG00000032369",299.6,312.666666666667,311.4,412.333333333333,285.666666666667
"ENSMUSG00000032370",816.6,790.333333333333,643.6,445.5,508.166666666667
"ENSMUSG00000032372",939,1000.33333333333,810.6,977.5,799
"ENSMUSG00000032373",1.2,1.16666666666667,0.6,1.5,1.33333333333333
"ENSMUSG00000032374",1563.4,1511.83333333333,1297,1643.33333333333,1660.83333333333
"ENSMUSG00000032375",306,284,266,304,276
"ENSMUSG00000032376",746.4,643,494.6,642.666666666667,566.833333333333
"ENSMUSG00000032377",805.6,724.666666666667,684.6,648.833333333333,840.333333333333
"ENSMUSG00000032380",163.6,135.5,140.4,119.166666666667,196.5
"ENSMUSG00000032381",1411.4,1369.33333333333,1233.8,1260,1222.33333333333
"ENSMUSG00000032382",1309,1236.66666666667,921.6,1287.83333333333,1106.66666666667
"ENSMUSG00000032383",3093.4,2821.83333333333,1944,2923.5,2422.16666666667
"ENSMUSG00000032384",503.2,464,324.2,495.333333333333,375.166666666667
"ENSMUSG00000032386",906.6,809.333333333333,669.6,960.166666666667,772.666666666667
"ENSMUSG00000032387",1318.8,1087.33333333333,867.6,975.166666666667,657.833333333333
"ENSMUSG00000032388",435.2,453.666666666667,373.8,835.333333333333,562.333333333333
"ENSMUSG00000032392",166.8,154.5,151.4,207.166666666667,182
"ENSMUSG00000032393",2730.6,2492.66666666667,2276,2523,2617.83333333333
"ENSMUSG00000032394",3.8,3,3.4,3.83333333333333,3.83333333333333
"ENSMUSG00000032396",1406,1364.66666666667,1156.4,920.5,964.833333333333
"ENSMUSG00000032397",305.6,279.833333333333,223.8,260.166666666667,223
"ENSMUSG00000032398",901.4,832.666666666667,819.4,699.833333333333,754.166666666667
